,job_id,user,num_gpu,num_cpu,num_pod,duration,job_name,submit_time,group,gpu_type,wait_time,user_dur,group_dur,group_gpu_dur,read_count,write_count,num_inst,size,on_time,wasted,jct,resource,node
57660,57660,2,50,600,1.0,135,1ccc18d7d13073b642b3a016,0,908be10f1fad2656971759ed74521778,T4,3,386.0,145.0,145.0,3003.4444444444453,945.6428571428572,1,87750,0,0,-1,"[50, 600]",
57760,57760,2,1000,12000,20.0,832,1ccc18d7d13073b642b3a016,0,ec5e4207d45bec71b851648e9def75aa,T4,2,386.0,832.0,832.0,3003.4444444444453,945.6428571428572,1,10816000,0,0,-1,"[1000, 12000]",
58428,58428,5,50,600,1.0,419,d894fd1af131ed7a296716b5,0,7a34294dffc73cf18d0d9426a22228ed,MISC,12,345.0,625.0,607.5,7914.727272727273,995.821870701513,1,272350,0,0,-1,"[50, 600]",
58447,58447,5,50,600,1.0,5290,d894fd1af131ed7a296716b5,0,03ee58a9ceb9c1b95279d7c360d078d3,MISC,106,345.0,6228.0,5871.0,7914.727272727273,995.821870701513,1,3438500,0,0,-1,"[50, 600]",
59298,59298,1,50,600,1.0,12409,8ccb9c9fe88b53537e096dd9,0,3b3a9a3e689e54acb4a58736a447d6af,MISC,12,7180.0,10576.5,10642.0,1975.2819939932187,1470.2898442789435,1,8065850,0,0,-1,"[50, 600]",
59404,59404,2,500,6000,10.0,242,1ccc18d7d13073b642b3a016,0,f84b670dd6be62a962d27f2a7122bc43,T4,3,386.0,270.0,270.0,3003.4444444444453,945.6428571428572,1,1573000,0,0,-1,"[500, 6000]",
59410,59410,2,500,6000,10.0,182,1ccc18d7d13073b642b3a016,0,64249ec854ba5cfc48afe91c5cace647,T4,3,386.0,200.5,200.5,3003.4444444444453,945.6428571428572,1,1183000,0,0,-1,"[500, 6000]",
59414,59414,2,500,6000,10.0,260,1ccc18d7d13073b642b3a016,0,c14f104878d10fe997a1ca8217417140,T4,3,386.0,271.0,271.0,3003.4444444444453,945.6428571428572,1,1690000,0,0,-1,"[500, 6000]",
59427,59427,2,500,6000,10.0,306,1ccc18d7d13073b642b3a016,0,33369bc3776b5d826898c9066b82c909,T4,3,386.0,355.5,355.5,3003.4444444444453,945.6428571428572,1,1989000,0,0,-1,"[500, 6000]",
59430,59430,1,50,600,1.0,5887,8ccb9c9fe88b53537e096dd9,0,2dc14510e70331553ea6b456fbc07291,MISC,9,7180.0,6114.0,5971.0,1975.2819939932187,1470.2898442789435,1,3826550,0,0,-1,"[50, 600]",
59435,59435,2,500,6000,10.0,185,1ccc18d7d13073b642b3a016,0,5ef4cd9e29e513488cfa60d186c7a49b,T4,3,386.0,209.5,209.5,3003.4444444444453,945.6428571428572,1,1202500,0,0,-1,"[500, 6000]",
59470,59470,6,50,600,1.0,568,27fe3bcbb296170406b340f5,0,792f923fac99f37aa680d178095e2adb,T4,3,598.0,1904.0,1503.0,7059.099462365592,6241.3239759887,1,369200,0,0,-1,"[50, 600]",
59647,59647,8,50,600,1.0,940,95e3e86e9e73820232bf933a,0,8c350c9f8267805a88d0d11d518a11bd,MISC,13,211.5,160.5,157.5,4805.645259513822,2067.574157303371,1,611000,0,0,-1,"[50, 600]",
59713,59713,2,500,6000,10.0,287,1ccc18d7d13073b642b3a016,0,a0b9b527e91ba630b50f9ef84233a9a7,T4,3,386.0,363.0,363.0,3003.4444444444453,945.6428571428572,1,1865500,0,0,-1,"[500, 6000]",
59725,59725,2,500,6000,10.0,24768,1ccc18d7d13073b642b3a016,0,88f7118abb1d16cd99ba73aeafcb9df1,T4,3,386.0,22754.0,22754.0,3003.4444444444453,945.6428571428572,1,160992000,0,0,-1,"[500, 6000]",
59743,59743,2,500,6000,10.0,24783,1ccc18d7d13073b642b3a016,0,62f30316e80094d5868086cc633d444d,T4,4,386.0,23436.0,23436.0,3003.4444444444453,945.6428571428572,1,161089500,0,0,-1,"[500, 6000]",
59757,59757,6,50,600,1.0,598,27fe3bcbb296170406b340f5,0,34bfa7a2b2c1bd0a74f2cdc9b3ac8a41,T4,3,598.0,1903.0,1803.0,7059.099462365592,6241.3239759887,1,388700,0,0,-1,"[50, 600]",
59840,59840,11,500,5000,10.0,2492,b53f9ebd1eeeea726d1dac78,0,fe278e971d244d40de7c9f38a7ca5cd4,MISC,9,2432.0,2565.0,2492.0,497.76153091265945,346.7373949579832,1,13706000,0,0,-1,"[500, 5000]",
59910,59910,6,50,600,1.0,720,27fe3bcbb296170406b340f5,0,f69794d998a1f30fe268474f356ba371,T4,3,598.0,1935.0,1702.0,7059.099462365592,6241.3239759887,1,468000,0,0,-1,"[50, 600]",
60756,60756,16,200,2400,4.0,1054,28dbedeb830a7a6ebc9dcdb7,0,9431ebf1b12d2258d7ae303af1b96ce2,T4,839,294.0,175.5,175.5,4576.53125,977.1555555555556,1,2740400,0,0,-1,"[200, 2400]",
60823,60823,6,50,600,1.0,577,27fe3bcbb296170406b340f5,0,fb94544e109f553a3499aa5654a52dc4,T4,3,598.0,56.0,46.0,7059.099462365592,6241.3239759887,1,375050,0,0,-1,"[50, 600]",
60871,60871,5,50,600,1.0,172,d894fd1af131ed7a296716b5,0,2e6ae341c7193f86e94faf9bd22347ff,MISC,59,345.0,240.0,219.5,7914.727272727273,995.821870701513,1,111800,0,0,-1,"[50, 600]",
60913,60913,16,200,2400,4.0,5038,28dbedeb830a7a6ebc9dcdb7,0,5a5a4ed65f4221579cf43e28ec39314f,T4,1186,294.0,5038.0,5038.0,4576.53125,977.1555555555556,1,13098800,0,0,-1,"[200, 2400]",
60932,60932,4,50,600,1.0,173,3e5fb00bf43aa67ee5c2b6d5,0,d57a3896094509dfe0c35d5a80f77d54,MISC,9,435.0,170.0,166.0,2872.061334769974,4314.033431085044,1,112450,0,0,-1,"[50, 600]",
61070,61070,5,50,600,1.0,481,d894fd1af131ed7a296716b5,0,57af78bb2c6e097bc8b374c9764273d0,MISC,6,345.0,537.5,537.5,7914.727272727273,995.821870701513,1,312650,0,0,-1,"[50, 600]",
61077,61077,5,50,600,1.0,897,d894fd1af131ed7a296716b5,0,d9f54578fe44aa79e3f8152795f7d304,MISC,41,345.0,913.5,913.5,7914.727272727273,995.821870701513,1,583050,0,0,-1,"[50, 600]",
61090,61090,5,50,600,1.0,675,d894fd1af131ed7a296716b5,0,f76a4369b806a59defdfd3abdd93ecf2,MISC,99,345.0,523.0,527.0,7914.727272727273,995.821870701513,1,438750,0,0,-1,"[50, 600]",
61254,61254,5,50,600,1.0,1574,d894fd1af131ed7a296716b5,0,32d855318c19e73fe837ed92c4ffe773,MISC,4,345.0,1068.0,1058.5,7914.727272727273,995.821870701513,1,1023100,0,0,-1,"[50, 600]",
61268,61268,5,50,600,1.0,1365,d894fd1af131ed7a296716b5,0,ee61e77e265a2e5c1cfbccfa582ab41a,MISC,6,345.0,1501.5,1496.0,7914.727272727273,995.821870701513,1,887250,0,0,-1,"[50, 600]",
61276,61276,5,50,600,1.0,1720,d894fd1af131ed7a296716b5,0,9b63e2c69d7efc3dde1e323e7e207266,MISC,4,345.0,1604.0,1604.0,7914.727272727273,995.821870701513,1,1118000,0,0,-1,"[50, 600]",
61346,61346,5,50,600,1.0,5555,d894fd1af131ed7a296716b5,0,dcb1a8910e21c327bc758e015f63e97d,MISC,6,345.0,3248.0,4133.0,7914.727272727273,995.821870701513,1,3610750,0,0,-1,"[50, 600]",
61435,61435,40,2000,24000,40.0,51605,cd1df31c53b56c4a6d940b58,0,58e4889bf9450a3a34438f73135d8c60,MISC,14,3869.0,28851.5,39811.5,3089.814285714285,1987.5740072202168,1,1341730000,0,0,-1,"[2000, 24000]",
61464,61464,31,200,2000,2.0,1267,2fe46f64538b8943a9882bab,0,aae4e59c4c36d1e0a493cbf8c0579db5,MISC,209,3774.0,1173.0,1347.0,5188.429075667328,2801.928571428572,1,2787400,0,0,-1,"[200, 2000]",
61494,61494,5,50,600,1.0,1591,d894fd1af131ed7a296716b5,0,1e855a1b5c697fad9775e0c4694ba561,MISC,9,345.0,1603.0,1631.0,7914.727272727273,995.821870701513,1,1034150,0,0,-1,"[50, 600]",
61497,61497,5,50,600,1.0,1174,d894fd1af131ed7a296716b5,0,f2430fc779d53e39dc896392191172a4,MISC,15,345.0,1040.0,1040.0,7914.727272727273,995.821870701513,1,763100,0,0,-1,"[50, 600]",
61582,61582,3,1000,10000,10.0,911,30185446faeb493c1d55cacd,0,6eedf4041a7ce17051fd11dd96ad4bf1,P100,9,693.0,2506.0,3195.0,6633.896381578948,2858.2264833336076,1,10021000,0,0,-1,"[1000, 10000]",
61626,61626,5,50,600,1.0,7386,d894fd1af131ed7a296716b5,0,fb7b7ecfdae375e5a9fa38a22e5639f4,MISC,12,345.0,6061.0,5831.0,7914.727272727273,995.821870701513,1,4800900,0,0,-1,"[50, 600]",
61630,61630,5,50,600,1.0,7680,d894fd1af131ed7a296716b5,0,c13407bed423b50e2a478ee8aed86e37,MISC,8,345.0,6146.0,6101.0,7914.727272727273,995.821870701513,1,4992000,0,0,-1,"[50, 600]",
61697,61697,17,50,600,1.0,307,143b087a9cf31f7f5c1b09ba,0,a0223bd0e855ec9170ec0bc23e09115e,MISC,12,297.0,260.0,256.0,3781.659090909091,1990.7692307692307,1,199550,0,0,-1,"[50, 600]",
61723,61723,5,50,600,1.0,315,d894fd1af131ed7a296716b5,0,88bccf904830e0b5a7e81227d8ddbd77,MISC,11,345.0,371.0,376.0,7914.727272727273,995.821870701513,1,204750,0,0,-1,"[50, 600]",
61809,61809,17,50,600,1.0,494,143b087a9cf31f7f5c1b09ba,0,94e7dcb7cbfd273ec8bc4665ea2c3ba2,MISC,8,297.0,403.0,364.0,3781.659090909091,1990.7692307692307,1,321100,0,0,-1,"[50, 600]",
61932,61932,5,50,600,1.0,1518,d894fd1af131ed7a296716b5,0,440d427e88df2cfe7d4fb96afec509f4,MISC,23,345.0,2052.0,2052.0,7914.727272727273,995.821870701513,1,986700,0,0,-1,"[50, 600]",
62056,62056,10,2500,30000,50.0,3513,e8efa65aa22dff1e98ff15d7,0,50058b79d97f3a01108772520c2e47cb,MISC,9,816.0,3652.0,3667.5,5275.162420382166,2387.6296296296296,1,114172500,0,0,-1,"[2500, 30000]",
62178,62178,1,50,600,1.0,61803,8ccb9c9fe88b53537e096dd9,0,a8c5756d5ee1633113a2f2c056559b1e,MISC,12,7180.0,54109.0,54109.0,1975.2819939932187,1470.2898442789435,1,40171950,0,0,-1,"[50, 600]",
62181,62181,1,50,600,1.0,67259,8ccb9c9fe88b53537e096dd9,0,a7b8530590cb7dc2d3c0143954c62990,MISC,8,7180.0,55240.0,54784.0,1975.2819939932187,1470.2898442789435,1,43718350,0,0,-1,"[50, 600]",
62213,62213,1,50,600,1.0,54929,8ccb9c9fe88b53537e096dd9,0,a310d5d7433bd80af42be8552612d453,MISC,14,7180.0,54594.0,54933.5,1975.2819939932187,1470.2898442789435,1,35703850,0,0,-1,"[50, 600]",
62227,62227,1,50,600,1.0,55283,8ccb9c9fe88b53537e096dd9,0,09c8e2323a4f289d228370e4b8176cd9,MISC,10,7180.0,54883.0,52467.5,1975.2819939932187,1470.2898442789435,1,35933950,0,0,-1,"[50, 600]",
62452,62452,0,750,9000,15.0,5395,fdca1b26347a096dc8cd73ec,0,7a4100b80dd9615f8458f6c8cebb2463,MISC,11,937.0,5984.0,6504.0,2724.4435767195764,1338.1471555267144,1,52601250,0,0,-1,"[750, 9000]",
62643,62643,0,50,600,1.0,988,fdca1b26347a096dc8cd73ec,0,fb17813ac5cdc5ffbc3502c040de9cc0,MISC,7,937.0,1167.0,1401.0,2724.4435767195764,1338.1471555267144,1,642200,0,0,-1,"[50, 600]",
62663,62663,2,1000,12000,20.0,640,1ccc18d7d13073b642b3a016,0,9a2c1c725d2758f489725ce55b36feb0,T4,3,386.0,655.0,655.0,3003.4444444444453,945.6428571428572,1,8320000,0,0,-1,"[1000, 12000]",
62845,62845,5,50,600,1.0,4425,d894fd1af131ed7a296716b5,0,61ee5c98105a0892a9167d7839ae760e,MISC,6,345.0,3522.0,3992.5,7914.727272727273,995.821870701513,1,2876250,0,0,-1,"[50, 600]",
62851,62851,5,50,600,1.0,5472,d894fd1af131ed7a296716b5,0,7bed8bcc6e85cdd309e4f5b59b6a7304,MISC,6,345.0,3039.0,3125.5,7914.727272727273,995.821870701513,1,3556800,0,0,-1,"[50, 600]",
62918,62918,0,50,600,1.0,112,fdca1b26347a096dc8cd73ec,0,54aaa4cfe6fc6080b9a49345f152c14f,MISC,9,937.0,141.0,126.0,2724.4435767195764,1338.1471555267144,1,72800,0,0,-1,"[50, 600]",
62992,62992,5,50,600,1.0,11358,d894fd1af131ed7a296716b5,0,c632856546178281f00ee6b6e2b38f1c,MISC,9,345.0,3286.0,3309.0,7914.727272727273,995.821870701513,1,7382700,0,0,-1,"[50, 600]",
63004,63004,5,50,600,1.0,8705,d894fd1af131ed7a296716b5,0,2b8c6f460ec857d1a1f6799f75a7f48e,MISC,6,345.0,4261.0,4326.0,7914.727272727273,995.821870701513,1,5658250,0,0,-1,"[50, 600]",
63009,63009,5,50,600,1.0,9214,d894fd1af131ed7a296716b5,0,575dcf731fd45d30e6aa588a1fbe30aa,MISC,4,345.0,3268.0,3268.0,7914.727272727273,995.821870701513,1,5989100,0,0,-1,"[50, 600]",
63015,63015,5,50,600,1.0,15147,d894fd1af131ed7a296716b5,0,5d479e5d1dbef3588f2ebd413b547c26,MISC,11,345.0,6302.0,6562.5,7914.727272727273,995.821870701513,1,9845550,0,0,-1,"[50, 600]",
63020,63020,5,50,600,1.0,1346,d894fd1af131ed7a296716b5,0,a0bdde46313168bfed3c45a9acf2b0d2,MISC,4,345.0,615.0,625.0,7914.727272727273,995.821870701513,1,874900,0,0,-1,"[50, 600]",
63021,63021,1,50,600,1.0,884,8ccb9c9fe88b53537e096dd9,0,5aa499358607b305b5ced5a219e97ab9,MISC,14,7180.0,1184.0,1209.0,1975.2819939932187,1470.2898442789435,1,574600,0,0,-1,"[50, 600]",
63040,63040,18,500,6000,20.0,1015,4d8fee7f10bd7edbb75b96b3,0,f9a64842def980d88034a330591653db,MISC,5,1515.0,971.0,1050.0,2691.0274864989224,1519.4008924865088,1,6597500,0,0,-1,"[500, 6000]",
63093,63093,7,50,600,1.0,396,4338499d3c24cc35be17b44c,0,2f6bce41e633f8f40f67780128462eca,MISC,14,436.0,334.0,334.0,3987.3481058112393,2143.128573005187,1,257400,0,0,-1,"[50, 600]",
63214,63214,0,50,600,1.0,168,fdca1b26347a096dc8cd73ec,0,aa7b9b0e05c06157d107a5e867674656,MISC,13,937.0,198.5,167.0,2724.4435767195764,1338.1471555267144,1,109200,0,0,-1,"[50, 600]",
63247,63247,5,50,600,1.0,226,d894fd1af131ed7a296716b5,0,d2f9383c98386d925b4be2d721dc01f2,MISC,12,345.0,250.0,248.0,7914.727272727273,995.821870701513,1,146900,0,0,-1,"[50, 600]",
63254,63254,5,50,600,1.0,1013,d894fd1af131ed7a296716b5,0,746ad57a0c51c92ea0c3488a7293bbe8,MISC,51,345.0,679.0,687.0,7914.727272727273,995.821870701513,1,658450,0,0,-1,"[50, 600]",
63255,63255,5,50,600,1.0,1146,d894fd1af131ed7a296716b5,0,f344089bca05aff66dd38ecb10e537ad,MISC,50,345.0,902.0,970.0,7914.727272727273,995.821870701513,1,744900,0,0,-1,"[50, 600]",
63259,63259,5,50,600,1.0,2250,d894fd1af131ed7a296716b5,0,ae79dc4e0228b63cffcd2d351bb1e750,MISC,50,345.0,1524.0,1524.0,7914.727272727273,995.821870701513,1,1462500,0,0,-1,"[50, 600]",
63260,63260,5,50,600,1.0,2064,d894fd1af131ed7a296716b5,0,6abd6dd93504bdf047e9569c8a3f0e3e,MISC,51,345.0,1549.0,1578.0,7914.727272727273,995.821870701513,1,1341600,0,0,-1,"[50, 600]",
63263,63263,5,50,600,1.0,372,d894fd1af131ed7a296716b5,0,4c3551547005759436a45e54bf81f82c,MISC,48,345.0,286.0,284.5,7914.727272727273,995.821870701513,1,241800,0,0,-1,"[50, 600]",
63266,63266,5,50,600,1.0,1504,d894fd1af131ed7a296716b5,0,32d855318c19e73fe837ed92c4ffe773,MISC,48,345.0,1068.0,1058.5,7914.727272727273,995.821870701513,1,977600,0,0,-1,"[50, 600]",
63269,63269,5,50,600,1.0,1015,d894fd1af131ed7a296716b5,0,d0415b4f545cbcf00a20e2b1ddb44cb8,MISC,47,345.0,1086.0,1100.0,7914.727272727273,995.821870701513,1,659750,0,0,-1,"[50, 600]",
63270,63270,5,50,600,1.0,947,d894fd1af131ed7a296716b5,0,91e493f3f8531add8a84f04fec3d9c33,MISC,47,345.0,870.0,915.5,7914.727272727273,995.821870701513,1,615550,0,0,-1,"[50, 600]",
63623,63623,5,50,600,1.0,710,d894fd1af131ed7a296716b5,0,d6f3e94daf420cb74d67582d61ad0d71,MISC,43,345.0,720.5,720.5,7914.727272727273,995.821870701513,1,461500,0,0,-1,"[50, 600]",
63629,63629,5,50,600,1.0,131,d894fd1af131ed7a296716b5,0,618046c2174d95c562690ea608516f35,MISC,47,345.0,101.0,101.5,7914.727272727273,995.821870701513,1,85150,0,0,-1,"[50, 600]",
63630,63630,5,50,600,1.0,521,d894fd1af131ed7a296716b5,0,0232ef0211566a7bee1e6b8480f72c35,MISC,46,345.0,504.0,504.0,7914.727272727273,995.821870701513,1,338650,0,0,-1,"[50, 600]",
63646,63646,5,50,600,1.0,268,d894fd1af131ed7a296716b5,0,6150e6a8d79196a113453371726107ee,MISC,43,345.0,257.5,252.5,7914.727272727273,995.821870701513,1,174200,0,0,-1,"[50, 600]",
63707,63707,5,50,600,1.0,4863,d894fd1af131ed7a296716b5,0,e776503418aa2c3f987c3eac3a0fc88d,MISC,77,345.0,3266.0,3193.0,7914.727272727273,995.821870701513,1,3160950,0,0,-1,"[50, 600]",
63924,63924,5,50,600,1.0,1356,d894fd1af131ed7a296716b5,0,ea2a0497bc4e26f5b0d7fd7ade505e26,MISC,28,345.0,1567.0,1599.0,7914.727272727273,995.821870701513,1,881400,0,0,-1,"[50, 600]",
63935,63935,5,50,600,1.0,1541,d894fd1af131ed7a296716b5,0,eed4f1748fa9a6b5c2e2e64ad41ffb48,MISC,121,345.0,923.0,923.0,7914.727272727273,995.821870701513,1,1001650,0,0,-1,"[50, 600]",
63940,63940,5,50,600,1.0,1196,d894fd1af131ed7a296716b5,0,b393cb1d25a0abdcefbd4809c5f07071,MISC,118,345.0,679.0,676.0,7914.727272727273,995.821870701513,1,777400,0,0,-1,"[50, 600]",
63996,63996,16,100,1200,2.0,107,28dbedeb830a7a6ebc9dcdb7,0,a5186ed854ec5a5930793c9a75f380e4,T4,2,294.0,107.0,107.0,4576.53125,977.1555555555556,1,139100,0,0,-1,"[100, 1200]",
64070,64070,0,500,6000,10.0,6065,fdca1b26347a096dc8cd73ec,0,b9fa902e32edd9ecb4cb7b8de2258b68,MISC,13,937.0,5883.5,5883.5,2724.4435767195764,1338.1471555267144,1,39422500,0,0,-1,"[500, 6000]",
64387,64387,5,50,600,1.0,1030,d894fd1af131ed7a296716b5,0,d9e10aea9a99390648f79eedd09d22ec,MISC,12,345.0,648.0,656.5,7914.727272727273,995.821870701513,1,669500,0,0,-1,"[50, 600]",
64388,64388,5,50,600,1.0,6312,d894fd1af131ed7a296716b5,0,66e6bd579fbf2e2fb26bcb63d9c8c1d9,MISC,10,345.0,3377.0,3377.0,7914.727272727273,995.821870701513,1,4102800,0,0,-1,"[50, 600]",
64390,64390,5,50,600,1.0,7530,d894fd1af131ed7a296716b5,0,ec92e1f635d3dbaca3ec61a3dc61db91,MISC,11,345.0,4656.0,4953.0,7914.727272727273,995.821870701513,1,4894500,0,0,-1,"[50, 600]",
64391,64391,5,50,600,1.0,18794,d894fd1af131ed7a296716b5,0,0d6ffece5564a536d57808532f1f7474,MISC,9,345.0,6337.0,5934.0,7914.727272727273,995.821870701513,1,12216100,0,0,-1,"[50, 600]",
64401,64401,5,50,600,1.0,11409,d894fd1af131ed7a296716b5,0,08ef3002dadc936c13dc57693081c1e2,MISC,8,345.0,3402.0,3214.0,7914.727272727273,995.821870701513,1,7415850,0,0,-1,"[50, 600]",
64406,64406,5,50,600,1.0,9033,d894fd1af131ed7a296716b5,0,61c29e42702b564efec294fb23f22890,MISC,15,345.0,3368.0,3160.0,7914.727272727273,995.821870701513,1,5871450,0,0,-1,"[50, 600]",
64414,64414,5,50,600,1.0,1016,d894fd1af131ed7a296716b5,0,a2b95518fa54d56c5cd02c7c7e9abc18,MISC,8,345.0,925.0,830.0,7914.727272727273,995.821870701513,1,660400,0,0,-1,"[50, 600]",
64698,64698,5,50,600,1.0,7992,d894fd1af131ed7a296716b5,0,72bd4d92f1db679c6cbfa5e0e594f005,MISC,7,345.0,2515.5,2088.0,7914.727272727273,995.821870701513,1,5194800,0,0,-1,"[50, 600]",
64699,64699,5,50,600,1.0,673,d894fd1af131ed7a296716b5,0,1f043f972d737d81447eacd31da3be68,MISC,7,345.0,694.0,605.0,7914.727272727273,995.821870701513,1,437450,0,0,-1,"[50, 600]",
64704,64704,5,50,600,1.0,8687,d894fd1af131ed7a296716b5,0,ee1ab478a5961a9c08ab2a60ecfd7ea2,MISC,4,345.0,4004.0,3590.0,7914.727272727273,995.821870701513,1,5646550,0,0,-1,"[50, 600]",
64705,64705,5,50,600,1.0,7580,d894fd1af131ed7a296716b5,0,faa71834d62899466fa50e9c19da077c,MISC,4,345.0,5144.0,4390.0,7914.727272727273,995.821870701513,1,4927000,0,0,-1,"[50, 600]",
64709,64709,5,50,600,1.0,6306,d894fd1af131ed7a296716b5,0,97a356c47fc5ff91032575d68d5acf7b,MISC,14,345.0,3790.0,3225.0,7914.727272727273,995.821870701513,1,4098900,0,0,-1,"[50, 600]",
64712,64712,5,50,600,1.0,6963,d894fd1af131ed7a296716b5,0,bcace51094e34f7c52a44ecb7d2dc60c,MISC,14,345.0,5363.0,3923.0,7914.727272727273,995.821870701513,1,4525950,0,0,-1,"[50, 600]",
64713,64713,5,50,600,1.0,6384,d894fd1af131ed7a296716b5,0,f9401c2524e5e2ab858f259971bad109,MISC,12,345.0,3857.0,3371.5,7914.727272727273,995.821870701513,1,4149600,0,0,-1,"[50, 600]",
64822,64822,5,50,600,1.0,1275,d894fd1af131ed7a296716b5,0,a28c1d57af70db0346d373d24fd398d2,MISC,11,345.0,636.5,614.0,7914.727272727273,995.821870701513,1,828750,0,0,-1,"[50, 600]",
64828,64828,5,50,600,1.0,9550,d894fd1af131ed7a296716b5,0,e776503418aa2c3f987c3eac3a0fc88d,MISC,9,345.0,3266.0,3193.0,7914.727272727273,995.821870701513,1,6207500,0,0,-1,"[50, 600]",
65050,65050,5,50,600,1.0,1286,d894fd1af131ed7a296716b5,0,6fad37a4212677dce6eafd96825d5d1f,MISC,49,345.0,942.0,1035.0,7914.727272727273,995.821870701513,1,835900,0,0,-1,"[50, 600]",
65216,65216,5,50,600,1.0,4853,d894fd1af131ed7a296716b5,0,e848e43e26b32f96a38ad8ef904badc1,MISC,12,345.0,4794.0,5677.5,7914.727272727273,995.821870701513,1,3154450,0,0,-1,"[50, 600]",
65231,65231,5,50,600,1.0,9190,d894fd1af131ed7a296716b5,0,bfe1fdf76d74b264b41864cf31ed31ec,MISC,7,345.0,3691.5,4471.5,7914.727272727273,995.821870701513,1,5973500,0,0,-1,"[50, 600]",
65297,65297,0,800,8000,8.0,176,fdca1b26347a096dc8cd73ec,0,648488fed3e892316ce095c5bd8cdfef,P100,5,937.0,144.0,161.5,2447.736021300875,1027.1399317406144,1,1548800,0,0,-1,"[800, 8000]",
65840,65840,2,50,600,1.0,195,1ccc18d7d13073b642b3a016,0,b6d78ae9536d8dcc80e69892051d0ac5,T4,3,386.0,216.0,216.0,3003.4444444444453,945.6428571428572,1,126750,0,0,-1,"[50, 600]",
65964,65964,25,50,600,1.0,5782,21858ac282f1092bb15f8831,0,1b9eb4c9446f74096e5830784927725a,T4,3,287.0,5782.0,5782.0,2467.0040935672514,3956.5,1,3758300,0,0,-1,"[50, 600]",
66141,66141,2,1000,12000,20.0,808,1ccc18d7d13073b642b3a016,0,56a20af66044ff95bf3aff5f0fae0b3d,T4,3,386.0,653.5,653.5,3003.4444444444453,945.6428571428572,1,10504000,0,0,-1,"[1000, 12000]",
66256,66256,3,800,12000,8.0,10106,30185446faeb493c1d55cacd,0,aefbd33756e228328d5c8b6c8ff4d001,V100,5495,693.0,4451.0,4451.0,10395.307692307691,3738.918269230769,1,129356800,0,0,-1,"[800, 12000]",
66430,66430,28,1500,18000,30.0,122954,36dee9eabb9570587bc26052,0,a6cd7d09f7ef5a67e2f35a558d3c7ae4,MISC,121448,3051.0,3159.5,3200.0,5330.531936555568,19509.364041408466,1,2397603000,0,0,-1,"[1500, 18000]",
66788,66788,1,50,600,1.0,38039,8ccb9c9fe88b53537e096dd9,0,b23b0b45f3b056d6d35c3cf88b595187,MISC,16,7180.0,29867.0,29900.0,1975.2819939932187,1470.2898442789435,1,24725350,0,0,-1,"[50, 600]",
66807,66807,1,50,600,1.0,74473,8ccb9c9fe88b53537e096dd9,0,cbaed574d6141dc644decc87e1734164,MISC,7,7180.0,64545.0,64661.0,1975.2819939932187,1470.2898442789435,1,48407450,0,0,-1,"[50, 600]",
66823,66823,7,50,600,1.0,325,4338499d3c24cc35be17b44c,0,8b8d3d8da40be4afa3b262bd9190f9a2,MISC,13,436.0,242.0,239.0,3987.3481058112393,2143.128573005187,1,211250,0,0,-1,"[50, 600]",
66865,66865,9,2500,30000,50.0,2468,0272670bed9659e6a76e6998,0,316e89532d08205c787199f31c4b617b,MISC,3,1266.0,832.5,822.0,6238.074074074074,4114.0,1,80210000,0,0,-1,"[2500, 30000]",
67217,67217,2,500,6000,10.0,83,1ccc18d7d13073b642b3a016,0,40bff84d2e580f7351579701fd9a6df8,T4,3,386.0,78.5,78.5,3003.4444444444453,945.6428571428572,1,539500,0,0,-1,"[500, 6000]",
67244,67244,2,500,6000,10.0,215,1ccc18d7d13073b642b3a016,0,fb1ebd4b6ccce3b58d687121fb2141fb,T4,3,386.0,245.5,245.5,3003.4444444444453,945.6428571428572,1,1397500,0,0,-1,"[500, 6000]",
67245,67245,2,500,6000,10.0,171,1ccc18d7d13073b642b3a016,0,f658f845af4d74c3e2a4a5d1cebdff6b,T4,3,386.0,239.0,240.0,3003.4444444444453,945.6428571428572,1,1111500,0,0,-1,"[500, 6000]",
67247,67247,2,500,6000,10.0,1103,1ccc18d7d13073b642b3a016,0,4e98c144dfeeb46f9a72f850410a7cf2,T4,3,386.0,210.5,210.5,3003.4444444444453,945.6428571428572,1,7169500,0,0,-1,"[500, 6000]",
67250,67250,2,500,6000,10.0,184,1ccc18d7d13073b642b3a016,0,5ef4cd9e29e513488cfa60d186c7a49b,T4,3,386.0,209.5,209.5,3003.4444444444453,945.6428571428572,1,1196000,0,0,-1,"[500, 6000]",
67287,67287,2,500,6000,10.0,5985,1ccc18d7d13073b642b3a016,0,d5fbeff1c9a03dbaa7988d3e17fcc4cf,T4,3,386.0,5792.5,5792.5,3003.4444444444453,945.6428571428572,1,38902500,0,0,-1,"[500, 6000]",
67357,67357,6,50,600,1.0,18996,27fe3bcbb296170406b340f5,0,40b584462c3822c5cf1b798ba9b5b5c1,T4,3,598.0,20077.5,20077.5,7059.099462365592,6241.3239759887,1,12347400,0,0,-1,"[50, 600]",
67522,67522,2,500,6000,10.0,3872,1ccc18d7d13073b642b3a016,0,a7ed3695916b0df5e7e30075dc550591,T4,3,386.0,4076.0,4076.0,3003.4444444444453,945.6428571428572,1,25168000,0,0,-1,"[500, 6000]",
